0;0;{}
0;65;{}
0;66;{}
0;67;{}
0;68;{}
0;69;{}
0;70;{}
0;71;{}
0;72;{}
0;73;{}
0;74;{}
0;75;{}
0;76;{}
0;77;{}
0;78;{}
0;79;{}
0;80;{}
0;81;{}
0;82;{}
0;83;{}
0;84;{}
0;85;{}
0;86;{}
0;87;{}
0;88;{}
0;89;{}
0;62;{}
0;693;{}
0;694;{}
0;695;{}
0;279;{}
0;696;{}
0;697;{}
0;490;{}
0;179;{}
0;698;{}
0;699;{}
0;700;{}
0;523;{}
0;701;{}
0;702;{}
0;191;{}
0;703;{}
0;704;{}
0;705;{}
0;706;{}
0;707;{}
0;443;{}
0;708;{}
0;196;{}
0;709;{}
0;710;{}
0;711;{}
0;202;{}
0;203;{}
0;662;{}
0;712;{}
0;713;{}
0;212;{}
0;714;{}
0;715;{}
0;716;{}
0;649;{}
0;717;{}
0;217;{}
0;218;{}
0;718;{}
0;276;{}
0;719;{}
0;720;{}
0;721;{}
0;722;{}
0;723;{}
0;310;{}
0;724;{}
0;725;{}
0;726;{}
0;727;{}
0;728;{}
0;507;{}
0;349;{}
0;729;{}
0;637;{}
0;730;{}
0;731;{}
0;510;{}
0;732;{}
0;733;{}
0;232;{}
0;734;{}
0;735;{}
0;301;{}
0;736;{}
0;737;{}
0;738;{}
0;739;{}
0;740;{}
0;237;{}
0;741;{}
0;742;{}
0;743;{}
0;744;{}
0;745;{}
0;460;{}
0;746;{}
0;747;{}
0;250;{}
0;748;{}
0;749;{}
0;750;{}
0;751;{}
0;322;{}
0;752;{}
0;528;{}
0;753;{}
0;754;{}
0;755;{}
0;622;{}
0;132;{}
0;103;{}
1;1;{}
1;237;{}
1;688;{}
1;689;{}
1;690;{}
1;572;{}
1;187;{}
1;691;{}
1;571;{}
1;465;{}
1;555;{}
1;570;{}
1;301;{}
1;218;{}
1;355;{}
1;336;{}
1;529;{}
1;692;{}
1;196;{}
1;356;{}
2;2;{}
2;90;{}
2;237;{}
2;756;{}
2;757;{}
2;758;{}
2;759;{}
2;760;{}
2;184;{}
2;196;{}
2;344;{}
2;235;{}
2;203;{}
2;325;{}
2;761;{}
2;232;{}
3;3;{}
3;91;{}
3;92;{}
3;88;{}
3;93;{}
3;94;{}
3;95;{}
3;96;{}
3;97;{}
3;98;{}
3;99;{}
3;100;{}
3;101;{}
3;102;{}
3;103;{}
3;15;{}
3;178;{}
3;179;{}
3;180;{}
3;181;{}
3;182;{}
3;183;{}
3;184;{}
3;185;{}
3;186;{}
3;187;{}
3;188;{}
3;189;{}
3;190;{}
3;191;{}
3;192;{}
3;193;{}
3;194;{}
3;195;{}
3;196;{}
3;197;{}
3;198;{}
3;199;{}
3;200;{}
3;201;{}
3;202;{}
3;203;{}
3;204;{}
3;205;{}
3;206;{}
3;207;{}
3;208;{}
3;209;{}
3;210;{}
3;211;{}
3;212;{}
3;213;{}
3;214;{}
3;215;{}
3;216;{}
3;217;{}
3;218;{}
3;219;{}
3;220;{}
3;221;{}
3;222;{}
3;223;{}
3;224;{}
3;225;{}
3;226;{}
3;227;{}
3;228;{}
3;229;{}
3;230;{}
3;231;{}
3;232;{}
3;233;{}
3;234;{}
3;235;{}
3;236;{}
3;237;{}
3;238;{}
3;239;{}
3;240;{}
3;241;{}
3;242;{}
